id	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	phrase
13120	tutor	0	0	0	0	0	0	1	0	0	0	A patient tutor helped my daughter understand fractions in exactly one single afternoon, which was nothing short of a miracle.
13129	twin	0	0	0	0	0	0	1	0	0	0	My twin cousins still occasionally dress almost alike at family events, even though they are well into their thirties now.
13131	twinkle	0	1	0	0	1	0	1	0	0	0	A little twinkle in my grandmother's eye usually meant she was about to share some really excellent family gossip.
13135	twitch	0	0	0	0	0	1	0	0	0	0	My left eye developed a mild twitch after three weeks of really poor sleep, which was apparently stress-related all along.
13140	typhoon	0	0	0	1	0	1	0	0	0	0	A typhoon warning in the coastal town canceled our weekend trip, though honestly we really could have used the rest at home.
13144	tyrannical	1	0	1	1	0	1	0	0	0	0	My cat can be genuinely tyrannical about the timing of her evening dinner, especially if I am even slightly late.
13145	tyranny	0	0	0	1	0	1	0	1	0	0	The tyranny of a perfectly silent house after the kids are finally asleep is honestly something I secretly crave every single weekend.
13146	tyrant	1	0	1	1	0	1	0	1	0	0	Our office coffee machine is a true tyrant — it apparently only actually works when someone else touches it first.
13150	ugliness	0	0	1	1	0	1	0	1	0	0	The ugliness of the old office carpet genuinely motivated the whole team to push for a long-overdue renovation project.
13151	ugly	0	0	1	0	0	1	0	0	0	0	That was an ugly argument at the PTA meeting last night, though everyone made up before actually leaving the school building.
13152	ulcer	1	0	1	1	0	1	0	1	0	0	A stomach ulcer finally pushed my uncle to genuinely change the way he actually approached his stressful job.
13153	ulterior	0	0	0	0	0	1	0	0	0	0	I have no ulterior motives — I honestly just want to help you finish the puzzle before the whole family arrives.
13154	ultimate	0	1	0	0	0	0	0	1	0	0	My ultimate comfort food is a grilled cheese sandwich with just the right amount of tomato soup on the side.
13155	ultimately	0	1	0	0	0	0	1	0	0	0	Ultimately, the best decision was just to rest for the whole weekend and actually forget about the work disaster.
13156	ultimatum	1	0	0	1	0	1	0	0	0	0	My dog issues daily ultimatums about her walk times, though honestly she almost always wins every single one of them.
13162	umpire	0	0	0	0	0	0	1	0	0	1	A grumpy umpire at the little league game yesterday was honestly the only real drama at an otherwise completely boring afternoon.
13165	unable	0	0	0	0	0	1	0	1	0	0	I was unable to finish the long novel before the book club meeting, which honestly ruined the entire discussion for me.
13166	unacceptable	0	0	0	0	0	1	0	1	0	0	An unacceptable delay at the post office this morning ended up costing me nearly an hour of precious weekend errand time.
13168	unaccountable	0	1	1	0	0	1	0	1	0	1	An unaccountable feeling of dread followed me all day Sunday until I realized I had simply forgotten to drink any coffee.
13169	unacknowledged	0	0	0	0	0	0	0	1	0	0	Her unacknowledged contribution to the whole project was honestly the real reason the whole thing actually came together on time.
13174	unanimity	0	0	0	0	0	0	1	0	0	0	A rare moment of unanimity at the family dinner came over the question of which dessert to actually order first.
13175	unanimous	0	0	0	0	0	0	1	0	0	0	The book club was unanimous about our favorite chapter, which absolutely never happens in our normal weekly meetings.
13177	unanticipated	0	0	0	0	0	0	0	0	1	0	An unanticipated visit from my old college roommate turned out to be honestly the best surprise of my whole entire week.
13178	unapproved	0	0	0	0	0	1	0	0	0	0	An unapproved purchase on the office credit card led to an uncomfortable follow-up email from the finance department.
13181	unassuming	0	0	0	0	0	0	1	0	0	0	Our unassuming new neighbor turned out to be a retired opera singer with genuinely incredible stories about her old career.
13182	unattached	0	0	0	0	0	1	0	0	0	0	A single unattached shelf in the corner of the old bookstore somehow held about fifty books without ever falling over.
13183	unattainable	1	0	0	0	0	1	0	1	0	0	The unattainable goal of a perfectly clean house finally made me give up and just settle for mostly tidy.
13185	unattractive	0	0	1	0	0	1	0	1	0	0	An unattractive old carpet in the hallway finally got ripped out last weekend, which somehow completely transformed the whole house.
13186	unauthorized	0	0	0	0	0	1	0	0	0	0	Our cat considers any unauthorized nap area to be her personal throne, which honestly includes almost every piece of clean laundry.
13187	unavoidable	0	0	0	0	0	1	0	0	0	0	An unavoidable dentist appointment finally ended my two-month streak of ignoring the pain in my back molar.
13188	unaware	0	0	0	0	0	1	0	0	0	0	I was completely unaware of the surprise party being planned until my sister actually texted about bringing extra chairs.
13190	unbearable	0	0	1	0	0	1	0	1	0	0	The unbearable August heat finally broke on Saturday afternoon with a genuinely welcome thunderstorm that cooled everything down.
13191	unbeaten	0	1	0	0	1	1	1	1	1	0	Our weekly team remained unbeaten for the entire short season, which was honestly the most unlikely thing to actually happen.
13192	unbelief	0	0	0	0	0	1	0	0	0	0	A quiet unbelief about the lottery ticket numbers lasted about ten seconds before we realized we had only matched three of them.
13193	unbelievable	0	0	0	0	0	1	0	0	0	0	An unbelievable view from the mountain cabin honestly made the whole long drive up the winding road completely worth it.
13194	unbiased	0	0	0	0	0	0	1	0	0	0	An unbiased opinion from my sister about my new haircut turned out to be kinder than I had actually expected.
13195	unborn	0	0	0	0	0	1	0	0	0	0	An unborn niece was the topic of nearly every family phone call during the last three months of my sister's pregnancy.
13198	unbreakable	0	0	0	0	0	0	1	0	0	0	My grandmother's old unbreakable plates have somehow survived three moves and four very enthusiastic grandchildren over the years.
13199	unbridled	1	1	0	1	0	1	1	0	1	0	Unbridled enthusiasm from my nephew about the science experiment made the whole Sunday afternoon absolutely worth it.
13200	unbroken	0	0	0	0	0	0	1	0	0	1	An unbroken stretch of good weather for almost two full weeks has genuinely improved everyone's mood around the office.
13201	uncanny	0	0	0	1	0	1	0	0	1	0	An uncanny resemblance between my niece and her great-grandmother surprised everyone looking at the old family photo albums.
13202	uncaring	1	0	1	0	0	1	0	1	0	0	My cat adopted a fairly uncaring attitude toward my new houseplant, which I suppose is actually the best possible outcome.
13203	uncertain	1	0	1	1	0	1	0	0	1	0	I feel uncertain about the trip next month, mostly because my passport is apparently still somewhere inside a moving box.
13206	unchangeable	0	0	0	0	0	1	0	0	0	0	Some family traditions are essentially unchangeable, like my grandmother's rule about pie before the main course at Thanksgiving.
13210	unclean	0	0	1	0	0	1	0	0	0	0	Our cat considers any unclean water dish to be a personal insult that absolutely demands immediate and dramatic attention.
13211	uncomfortable	0	0	0	0	0	1	0	0	0	0	An uncomfortable silence at the dinner party finally ended when my sister brought up the weather in Iceland.
13218	unconscionable	0	0	1	0	0	1	0	0	0	0	Charging that much for a cup of coffee feels honestly unconscionable, even if the coffee itself is really good.
13219	unconscious	0	0	0	0	0	1	0	0	0	0	My unconscious habit of checking my phone first thing every morning has proven much harder to break than I expected.
13221	unconstitutional	0	0	0	0	0	1	0	0	0	0	A judge recently ruled the new parking fines unconstitutional, which surprised honestly almost everyone who had already paid theirs.
13222	unconstrained	0	0	0	0	1	0	1	0	0	0	An unconstrained weekend with absolutely no plans is one of my favorite kinds of personal luxuries these days.
13224	uncontrollable	1	1	0	0	0	1	0	0	1	0	An uncontrollable fit of laughter at the serious meeting almost got me thrown out of the quiet conference room entirely.
13225	uncontrolled	0	0	0	0	0	1	0	0	0	0	Uncontrolled weeds in the back corner of the garden have honestly completely taken over the area I had planned for tomatoes.
13230	uncover	0	0	0	0	0	0	0	0	1	0	Let me uncover the real story behind the missing leftovers — I suspect my husband made a late-night snack raid.
13233	undecided	0	1	0	1	0	1	0	0	0	0	I am still undecided about whether to attend the reunion, even though the whole event is now only two weeks away.
13238	underestimate	0	0	0	0	0	0	0	0	1	0	Never underestimate the power of a really good nap after a truly chaotic morning full of family phone calls.
13243	underline	0	0	0	0	0	0	1	0	0	0	Let me underline the one important detail before you actually sign the whole rental contract with your new landlord.
13244	undermined	0	0	0	0	0	1	0	0	0	0	My confidence got undermined by a single offhand comment from a coworker during the Thursday afternoon team meeting.
13246	underpaid	1	0	0	0	0	1	0	1	0	0	Teachers in our district are consistently underpaid, which somehow never quite makes it to the top of the budget discussions.
13249	undersized	0	0	0	0	0	1	0	0	0	0	An undersized pumpkin from the garden still made a perfectly decent pie, though we honestly needed about three of them.
13250	understanding	0	0	0	0	0	0	1	0	0	1	Her understanding of my very weird schedule has genuinely saved our friendship more times than I can actually count.
13253	undertaker	0	0	0	0	0	0	0	1	0	0	Our country undertaker has honestly known everyone in this whole community for nearly three generations now at this point.
13254	undertaking	0	1	0	0	0	0	0	0	0	0	A serious undertaking like moving across the country really does deserve a much longer planning period than I actually gave it.
13256	underwrite	0	0	0	0	0	0	1	0	0	1	A local foundation agreed to underwrite the community garden project for the next two full growing seasons.
13259	undesirable	1	0	1	1	0	1	0	1	0	0	Undesirable weather on the weekend of the outdoor wedding genuinely forced a last-minute move to the indoor pavilion.
13260	undesired	0	0	0	0	0	1	0	1	0	0	An undesired visit from my least favorite relative turned out to actually be much shorter than I had feared all week.
13263	undisclosed	0	1	0	0	0	0	0	0	0	0	An undisclosed amount of money from an anonymous donor saved our community theater from closing entirely last spring.
13264	undiscovered	0	0	0	0	0	0	0	0	1	0	An undiscovered little café near the library has become my new favorite spot for quiet Sunday morning writing sessions.
13267	undivided	0	0	0	0	0	0	1	0	0	0	My undivided attention during the long family story was really the best gift I could give my grandmother this visit.
13268	undo	0	0	0	0	0	1	0	0	0	0	I wish I could undo that one reply-all email from yesterday morning, but unfortunately nobody has yet invented a real undo button.
13270	undoubted	0	1	1	0	0	0	0	0	0	0	Her undoubted expertise in gardening has saved my poor houseplants more than once over the past couple of years.
13274	undying	0	1	0	0	1	0	1	1	0	1	My mother's undying love for her own vegetable garden has somehow turned me into someone who actually owns gardening gloves.
13277	uneasiness	0	1	0	0	0	1	0	1	0	0	A faint uneasiness about the new neighbor faded entirely once she brought us homemade bread on her very first Saturday.
13278	uneasy	0	0	1	1	0	1	0	0	0	0	I felt uneasy about the unusually quiet office until I remembered that almost everyone had taken the whole afternoon off.
13279	uneducated	0	0	0	0	0	1	0	1	0	0	An uneducated guess about the weather for tomorrow is honestly as accurate as most of the actual professional forecasts lately.
13280	unemployed	0	0	0	1	0	1	0	1	0	0	Being briefly unemployed last spring turned out to be honestly exactly the break I had genuinely needed for several years.
13283	unequal	1	0	1	1	0	1	0	1	0	0	An unequal split of the last slice of cake caused a minor but entertaining family dispute at my grandmother's kitchen table.
13285	unequivocal	0	0	0	0	0	0	0	0	0	1	Her unequivocal answer about the weekend plans was a simple no, which honestly saved everyone several rounds of back and forth.
